pulseWaveform1,pulseRate1,time1,pulseWaveform2,pulseRate2,time2
159,81,38.828558,147,79,38.758642
159,81,38.845225,146,79,38.775523
158,81,38.861921,145,79,38.791949
158,81,38.878608,145,79,38.808598
157,81,38.895244,144,79,38.825538
156,81,38.911933,144,79,38.841931
155,81,38.92857,144,79,38.858575
155,81,38.945277,143,79,38.875548
155,81,38.96193,143,79,38.891942
157,81,38.9786,144,79,38.908601
161,81,38.995235,147,79,38.925485
167,81,39.011942,153,79,38.941939
172,81,39.028588,161,79,38.958638
179,81,39.045227,170,79,38.975985
186,81,39.061925,181,79,38.991935
191,81,39.078562,192,79,39.008602
194,81,39.095227,201,79,39.025661
196,81,39.111926,206,79,39.041952
196,81,39.128607,208,79,39.058603
195,81,39.14523,207,79,39.075663
193,81,39.161925,204,79,39.091971
191,81,39.178594,198,79,39.108588
188,81,39.195239,192,79,39.125598
186,81,39.211977,185,79,39.141974
183,81,39.228659,178,79,39.158612
181,81,39.24523,172,79,39.17568
179,81,39.261973,167,79,39.19193
178,81,39.278547,162,79,39.208583
177,81,39.295236,159,79,39.225511
176,81,39.311918,157,79,39.24193
175,81,39.328574,157,79,39.2586
174,81,39.34525,157,79,39.275703
173,81,39.361903,158,79,39.291923
172,81,39.378559,160,79,39.308596
171,81,39.395232,161,79,39.32562
169,81,39.411914,162,79,39.341936
168,81,39.428559,163,79,39.3586
167,81,39.445229,162,79,39.375572
166,81,39.461947,161,79,39.391916
164,81,39.478555,159,79,39.408587
162,81,39.495252,157,79,39.425498
161,81,39.511974,155,79,39.441925
160,81,39.528549,153,79,39.458566
158,81,39.545247,151,79,39.475459
158,81,39.56193,150,79,39.491951
157,81,39.578583,148,79,39.50856
156,81,39.595227,148,79,39.525441
155,81,39.611951,147,79,39.54196
155,81,39.628582,147,79,39.558596
154,81,39.645211,147,79,39.575594
153,81,39.661928,146,79,39.591905
153,81,39.678572,146,79,39.608582
152,81,39.695234,146,79,39.625552
152,81,39.711998,146,79,39.641925
151,81,39.728591,145,79,39.658604
151,81,39.745244,145,79,39.675768
152,81,39.761899,146,79,39.691931
154,81,39.778563,148,79,39.70859
157,81,39.795264,152,79,39.725403
162,81,39.811914,159,79,39.741902
168,81,39.82858,168,79,39.758591
173,81,39.845237,179,79,39.775503
179,81,39.861939,190,79,39.791909
183,81,39.878556,199,79,39.808582
185,81,39.895224,206,79,39.825644
185,81,39.911948,209,79,39.841896
185,81,39.928541,209,79,39.858586
183,81,39.945214,206,79,39.875584
181,81,39.961941,201,78,39.891892
179,81,39.978542,195,78,39.908612
176,81,39.995213,188,78,39.925545
174,81,40.011938,181,78,39.941923
172,81,40.028564,175,78,39.958599
170,81,40.045228,169,78,39.975608
169,81,40.062027,165,78,39.99191
168,81,40.078546,162,78,40.008614
168,81,40.095205,161,78,40.025658
168,81,40.11199,160,78,40.041929
167,81,40.128562,161,78,40.058616
166,81,40.145229,163,78,40.075477
166,81,40.161919,165,78,40.091912
165,81,40.17855,166,78,40.108568
163,81,40.195239,167,78,40.125491
162,81,40.211967,168,78,40.142169
160,81,40.228588,168,78,40.158574
159,81,40.245225,167,78,40.175599
158,81,40.262084,165,78,40.191919
156,81,40.278565,164,78,40.208616
155,81,40.295204,162,78,40.225547
154,81,40.311953,161,78,40.241905
153,81,40.328613,160,78,40.258553
152,81,40.345213,159,78,40.275615
151,81,40.361912,158,78,40.291945
150,81,40.378573,157,78,40.308555
149,81,40.395225,156,78,40.325597
149,81,40.412037,156,78,40.341885
149,81,40.428562,155,78,40.358955
148,81,40.4454,154,78,40.375248
148,81,40.461884,154,78,40.391881
148,81,40.478536,154,78,40.408827
147,81,40.495271,153,78,40.425232
148,81,40.511862,153,78,40.441929
149,81,40.52853,154,78,40.458996
152,81,40.545301,157,78,40.475229
156,81,40.561854,162,78,40.491908
161,81,40.578569,169,78,40.508916
167,81,40.59528,180,78,40.525228
172,81,40.611866,191,78,40.541935
178,81,40.628564,200,78,40.55903
182,81,40.645332,209,78,40.575244
184,81,40.661897,214,78,40.59189
185,81,40.678585,215,78,40.608886
185,81,40.695267,214,78,40.625235
183,81,40.711864,209,78,40.641869
182,81,40.728559,204,78,40.658874
179,81,40.745265,197,78,40.675249
177,81,40.761877,190,78,40.691887
175,81,40.778531,183,78,40.708899
173,81,40.795245,176,78,40.725214
171,81,40.811862,171,78,40.741934
170,81,40.828573,168,78,40.758896
169,81,40.845261,166,78,40.775236
168,81,40.861869,166,78,40.791909
168,81,40.878557,166,78,40.808912
168,81,40.89527,167,78,40.8252
167,81,40.911879,168,78,40.841888
166,81,40.928576,169,78,40.859211
165,81,40.945491,170,78,40.875241
165,81,40.961909,170,78,40.891912
164,81,40.978554,170,78,40.908925
162,81,40.995346,169,78,40.925223
161,81,41.011873,168,78,40.941922
160,81,41.028561,167,78,40.958919
159,81,41.045407,165,78,40.975225
159,81,41.061845,163,78,40.991863
158,81,41.07855,161,78,41.008769
157,81,41.095543,159,78,41.025208
157,81,41.111863,158,78,41.041915
156,81,41.12857,156,78,41.058976
156,81,41.145341,155,78,41.075226
155,81,41.161861,154,78,41.091863
155,81,41.178515,153,78,41.108838
155,81,41.195229,151,78,41.125341
154,81,41.211882,150,78,41.141887
154,81,41.228553,149,78,41.15877
154,81,41.245448,148,78,41.175229
155,81,41.261882,148,78,41.191885
158,81,41.278506,150,78,41.208814
162,81,41.295525,153,78,41.225226
168,81,41.31186,160,78,41.241911
173,81,41.328565,169,78,41.258978
180,81,41.345339,180,78,41.275232
187,81,41.36187,191,78,41.291874
192,81,41.378519,201,78,41.30898
195,81,41.395218,208,78,41.325228
196,81,41.411863,212,78,41.341914
196,81,41.428527,212,78,41.3587
195,81,41.445462,209,78,41.375235
193,81,41.461876,204,78,41.391881
191,81,41.478564,198,78,41.409041
189,81,41.495608,191,78,41.425186
187,81,41.511881,184,78,41.441888
185,81,41.528546,177,78,41.458975
184,81,41.545253,171,78,41.475218
182,81,41.561901,168,78,41.491885
181,81,41.578533,165,78,41.508943
180,81,41.595229,164,78,41.525197
180,81,41.611853,163,78,41.541867
179,81,41.628538,164,78,41.558654
178,81,41.645562,165,78,41.575204
177,81,41.661874,166,78,41.591897
176,81,41.678537,167,78,41.609
175,81,41.6954,167,78,41.625211
173,81,41.711832,168,78,41.64193
172,81,41.728496,166,78,41.658983
170,81,41.745594,165,78,41.675207
169,81,41.761839,164,78,41.691892
168,81,41.778543,161,78,41.708897
167,81,41.795269,160,78,41.725203
165,81,41.811842,158,78,41.741875
164,81,41.828543,156,78,41.758905
163,81,41.845312,154,78,41.775189
162,81,41.861839,153,78,41.791874
162,81,41.878518,152,78,41.808947
161,81,41.895333,151,78,41.825217
160,81,41.911852,150,78,41.841862
159,81,41.928507,149,78,41.858859
158,81,41.945466,148,78,41.875253
158,81,41.961893,148,78,41.891871
157,81,41.978535,147,78,41.908771
158,81,41.995459,147,78,41.925213
160,81,42.011859,147,78,41.94187
163,81,42.028529,150,78,41.958946
168,81,42.045246,156,78,41.975184
174,81,42.061855,164,78,41.991908
180,81,42.078523,173,78,42.008711
187,81,42.095461,185,78,42.025167
192,81,42.111865,196,78,42.041832
195,81,42.128521,206,78,42.058938
196,81,42.145337,212,78,42.075217
196,81,42.161888,215,78,42.091905
195,81,42.178509,214,78,42.108821
194,81,42.195566,211,78,42.125211
192,81,42.211856,206,78,42.141873
189,81,42.228507,200,78,42.158822
187,81,42.245256,193,78,42.175204
185,81,42.261853,186,78,42.191891
183,81,42.27855,179,78,42.209175
182,81,42.295404,174,78,42.225225
180,81,42.31185,169,78,42.241848
179,81,42.328485,167,78,42.258763
178,81,42.34555,165,78,42.275225
177,81,42.361874,165,78,42.291842
177,81,42.378505,165,78,42.308925
176,81,42.395399,166,78,42.325192
175,81,42.411839,167,78,42.341838
174,81,42.428495,168,78,42.359172
172,81,42.445427,168,78,42.375227
171,81,42.46186,168,78,42.39185
170,81,42.478529,168,78,42.408709
168,81,42.49576,167,78,42.425178
168,81,42.511887,165,78,42.441854
166,81,42.528522,162,78,42.45876
165,81,42.545487,160,78,42.475183
164,81,42.56182,158,78,42.49187
163,81,42.578509,156,78,42.50873
163,81,42.595626,155,78,42.525165
162,81,42.611855,154,78,42.541865
161,81,42.628476,153,78,42.558792
161,81,42.645446,152,78,42.575173
160,81,42.661832,151,78,42.591835
159,81,42.678536,151,78,42.608817
158,81,42.695509,150,78,42.625194
158,81,42.711841,149,78,42.641833
158,81,42.728509,149,78,42.65877
159,81,42.745388,149,78,42.675208
162,81,42.761847,150,78,42.691845
167,81,42.778513,154,78,42.708664
171,81,42.79544,162,78,42.725184
178,81,42.811835,170,78,42.741851
184,81,42.8285,181,78,42.758789
190,81,42.845466,193,78,42.775164
193,81,42.861843,204,78,42.791852
195,81,42.878504,213,78,42.808801
195,81,42.89547,217,78,42.825254
194,81,42.911809,219,78,42.841839
193,81,42.928505,217,78,42.858764
191,81,42.945509,213,78,42.875225
189,81,42.96184,207,78,42.891859
186,81,42.978487,200,78,42.908795
184,81,42.995576,193,78,42.925228
182,81,43.011856,185,78,42.941851
180,81,43.028472,179,78,42.958641
179,81,43.045451,173,78,42.975193
177,81,43.061839,169,78,42.991851
177,81,43.078477,167,78,43.008722
176,81,43.095696,166,78,43.025173
175,81,43.111837,167,78,43.041841
174,81,43.128485,168,78,43.05874
173,81,43.145448,168,78,43.07515
171,81,43.16187,169,78,43.091843
170,81,43.178481,171,78,43.10885
168,81,43.195611,171,78,43.125193
167,81,43.211846,170,78,43.141825
166,81,43.228513,169,78,43.158698
164,81,43.245482,168,78,43.175181
163,81,43.261824,167,78,43.19183
161,81,43.278488,165,78,43.208856
160,81,43.295368,163,78,43.225167
159,81,43.311814,161,78,43.241871
158,81,43.328529,159,78,43.25875
156,81,43.345437,157,78,43.275184
156,81,43.361831,156,78,43.291818
155,81,43.378487,155,78,43.308633
154,81,43.395307,154,78,43.325205
153,81,43.41222,154,78,43.341917
152,81,43.428503,153,78,43.35869
151,81,43.445465,152,78,43.375188
150,81,43.461879,151,78,43.39182
150,81,43.478532,150,78,43.408818
151,81,43.495556,150,78,43.425173
153,81,43.511793,152,78,43.441841
158,81,43.528494,156,78,43.458829
163,81,43.545745,163,78,43.475141
169,81,43.561811,171,78,43.491829
175,81,43.578499,182,78,43.508829
181,81,43.595461,193,78,43.525187
185,81,43.611823,203,78,43.54184
187,81,43.628469,211,78,43.558772
188,81,43.645399,214,78,43.575178
187,81,43.661826,215,78,43.591844
185,81,43.678469,213,78,43.608712
183,81,43.695531,208,79,43.625169
181,81,43.711811,202,79,43.641843
178,81,43.728469,195,79,43.658752
176,81,43.745569,188,79,43.675152
174,81,43.761826,181,79,43.691853
173,81,43.778519,175,79,43.708871
172,81,43.795412,170,79,43.725158
172,81,43.811805,168,79,43.741809
172,81,43.82847,166,79,43.75881
172,81,43.845357,165,79,43.775152
171,81,43.861817,166,79,43.79183
170,81,43.878488,167,79,43.808752
169,81,43.895528,168,79,43.825166
168,81,43.911815,168,79,43.841851
168,81,43.928504,169,79,43.858806
166,81,43.945433,169,79,43.875205
165,81,43.961833,169,79,43.891853
163,81,43.978487,168,79,43.908742
161,81,43.99536,168,79,43.925167
160,81,44.011829,167,79,43.941852
158,81,44.028479,165,79,43.959239
157,81,44.045544,164,79,43.975153
156,81,44.061856,163,79,43.991805
155,81,44.078492,162,79,44.008876
154,81,44.095431,161,79,44.025174
153,81,44.111792,160,79,44.041779
153,81,44.128481,160,79,44.058844
153,81,44.145572,159,79,44.075157
152,81,44.161776,158,79,44.091802
152,81,44.178517,157,79,44.10883
152,81,44.195334,156,79,44.125172
152,81,44.211834,155,79,44.141796
152,81,44.228458,154,79,44.158945
154,81,44.245538,155,79,44.175166
157,81,44.261805,156,79,44.191833
161,81,44.278463,161,79,44.208816
168,81,44.295451,168,79,44.225166
173,81,44.311795,177,79,44.241824
180,81,44.328455,189,79,44.258843
185,81,44.345489,200,79,44.275155
189,81,44.361826,210,79,44.291827
190,81,44.378483,216,79,44.308841
191,81,44.395393,220,79,44.325153
190,81,44.411806,220,79,44.34181
189,81,44.428451,217,79,44.358834
187,81,44.445528,212,79,44.375168
185,81,44.461849,205,79,44.391806
183,81,44.478487,198,79,44.408764
181,81,44.495583,190,79,44.425163
179,81,44.511795,183,79,44.441811
178,81,44.528465,177,79,44.458903
177,81,44.545449,172,79,44.475174
176,81,44.561816,169,79,44.491821
175,81,44.578478,168,79,44.508858
175,81,44.595463,167,79,44.525229
174,81,44.611845,168,79,44.541794
173,81,44.628504,168,79,44.558766
172,81,44.647226,168,79,44.575202
171,81,44.661856,169,79,44.591818
170,81,44.679858,169,79,44.611026
169,81,44.695474,169,79,44.625512
168,81,44.711889,168,79,44.642069
167,81,44.728781,167,79,44.65856
165,81,44.745246,165,79,44.675523
164,81,44.762,164,79,44.692128
163,81,44.778631,162,79,44.708761
162,81,44.795166,160,79,44.726881
161,81,44.812056,158,79,44.741823
160,81,44.828486,156,79,44.758701
159,81,44.845204,154,79,44.776322
158,81,44.862127,153,79,44.792123
158,81,44.878491,152,79,44.808534
157,81,44.895195,151,79,44.825381
156,81,44.912138,150,79,44.841804
156,81,44.928462,149,79,44.859163
155,81,44.945193,148,79,44.875418
155,81,44.962149,148,79,44.891801
156,81,44.978517,147,79,44.908561
158,81,44.995221,147,79,44.926608
161,81,45.012055,150,79,44.941804
167,81,45.028468,155,79,44.958824
172,81,45.045199,163,79,44.975611
178,81,45.062073,172,79,44.991792
184,81,45.078477,183,79,45.008571
188,81,45.09525,195,79,45.025699
190,81,45.113114,204,79,45.042275
191,81,45.128475,211,79,45.058553
190,81,45.145184,214,79,45.075472
189,81,45.162196,213,79,45.091818
187,81,45.178453,210,79,45.108541
185,81,45.195354,205,80,45.125569
182,81,45.21194,198,80,45.141791
180,81,45.228491,191,80,45.158567
178,81,45.245176,184,80,45.175241
176,81,45.262068,177,80,45.191782
174,81,45.278482,171,80,45.20845
174,81,45.295167,168,80,45.225316
173,81,45.312035,165,80,45.2418
173,81,45.328454,163,80,45.258422
172,81,45.345182,163,80,45.275321
172,81,45.361921,163,80,45.291828
171,81,45.378483,164,80,45.308641
170,81,45.395361,166,80,45.325134
169,81,45.411768,166,80,45.341832
168,81,45.428472,167,80,45.358584
168,81,45.445421,167,80,45.375107
166,81,45.461814,166,80,45.391792
165,81,45.478453,165,80,45.408655
163,81,45.495625,163,80,45.42509
162,81,45.511769,161,80,45.441834
161,81,45.528468,159,80,45.459386
160,81,45.545257,157,80,45.475115
159,81,45.561781,155,80,45.491788
158,81,45.578435,154,80,45.509047
158,81,45.595502,152,80,45.525132
157,81,45.611773,152,80,45.541812
157,81,45.628438,151,80,45.558764
157,81,45.645499,150,80,45.575127
157,81,45.661773,150,80,45.591791
156,81,45.678448,150,80,45.608994
156,81,45.69543,149,80,45.625125
156,81,45.711799,148,80,45.641791
156,81,45.728447,147,80,45.658722
157,81,45.745613,147,80,45.675123
160,81,45.761784,147,80,45.691791
164,81,45.77844,150,80,45.708684
168,81,45.795283,155,80,45.725148
173,81,45.811778,162,80,45.74176
179,81,45.828427,172,80,45.758699
184,81,45.845315,183,80,45.775121
188,81,45.861774,195,80,45.791829
190,81,45.87845,204,80,45.808731
190,81,45.895436,211,80,45.825099
190,81,45.911774,214,80,45.841774
188,81,45.928458,214,80,45.85876
186,81,45.94541,211,80,45.875123
184,81,45.961821,206,80,45.891803
182,81,45.978444,200,80,45.90877
179,81,45.995228,192,80,45.925085
177,81,46.011767,185,80,45.94233
175,81,46.02852,179,80,45.958434
174,81,46.045103,173,80,45.975093
173,81,46.061774,168,80,45.99189
172,81,46.078662,165,80,46.008431
172,81,46.095109,163,80,46.025115
171,81,46.111778,162,80,46.042342
170,81,46.128766,162,80,46.058447
169,81,46.145128,163,80,46.075116
168,81,46.161793,165,80,46.092066
168,81,46.179284,166,80,46.108442
166,81,46.195118,167,80,46.125129
165,81,46.211769,167,80,46.141901
164,81,46.228629,166,80,46.158445
163,81,46.245125,165,80,46.17514
161,81,46.261762,164,80,46.192215
160,81,46.280606,162,80,46.208434
159,81,46.295897,160,80,46.22523
158,81,46.311796,158,80,46.242111
158,81,46.328882,156,80,46.258452
157,81,46.348461,155,80,46.275153
157,81,46.361818,153,80,46.291865
156,81,46.378586,152,80,46.308431
156,81,46.395135,151,80,46.325101
156,81,46.411781,150,80,46.342046
156,81,46.42882,149,80,46.358455
156,81,46.445132,149,80,46.375118
156,81,46.461798,148,80,46.392267
155,81,46.479167,147,80,46.408445
155,81,46.495126,147,80,46.425124
155,81,46.51179,147,80,46.441942
156,81,46.52886,146,80,46.458426
159,81,46.545096,147,80,46.475073
163,81,46.561786,150,80,46.492107
168,81,46.578853,156,80,46.508421
173,81,46.595099,164,80,46.525099
178,81,46.611747,173,80,46.542238
183,81,46.6289,185,80,46.558436
186,81,46.645125,195,80,46.575097
188,81,46.661774,204,80,46.592144
188,81,46.678683,210,80,46.608432
187,81,46.695102,212,80,46.625111
186,81,46.711764,211,80,46.642011
184,81,46.72885,207,80,46.658422
181,81,46.745099,202,80,46.675127
179,81,46.761749,195,80,46.692148
176,81,46.778711,188,80,46.70844
175,81,46.795095,180,80,46.725102
173,81,46.811759,173,80,46.742181
172,81,46.828746,168,80,46.758427
172,81,46.845133,164,80,46.775094
172,81,46.861768,161,80,46.792201
171,81,46.878779,160,80,46.808425
170,81,46.895074,160,80,46.825089
170,81,46.91176,162,80,46.842069
169,81,46.928824,163,80,46.858461
168,81,46.945109,164,80,46.875047
167,81,46.961743,165,80,46.892263
166,81,46.978839,166,80,46.90844
165,81,46.995138,165,80,46.925141
164,81,47.011762,164,80,46.942237
163,81,47.02857,163,80,46.958396
161,81,47.0451,162,80,46.975114
160,81,47.061801,160,80,46.992197
159,81,47.078685,157,80,47.008417
158,81,47.095098,156,80,47.025076
157,81,47.111757,154,80,47.041965
156,81,47.128822,152,80,47.058406
156,81,47.145071,151,80,47.075082
156,81,47.161739,150,80,47.092341
155,81,47.178778,149,80,47.108441
155,81,47.195116,148,80,47.125084
154,81,47.211748,148,80,47.142221
153,81,47.228797,148,80,47.158414
153,81,47.2451,148,80,47.175067
152,81,47.261739,147,80,47.192011
151,81,47.278984,146,80,47.208417
150,81,47.295083,146,80,47.225079
150,81,47.31173,145,80,47.241923
151,81,47.328677,145,80,47.258448
153,81,47.345075,146,80,47.275067
157,81,47.361734,150,80,47.291929
162,81,47.37865,156,80,47.308401
167,81,47.395094,165,80,47.325116
172,81,47.411739,174,80,47.341967
176,81,47.428698,185,80,47.358472
179,81,47.445082,195,80,47.375088
181,81,47.461738,203,80,47.392059
181,81,47.479013,207,80,47.408429
180,81,47.495123,208,80,47.425127
189,80,47.511746,206,80,47.441958
185,80,47.52862,202,79,47.458433
180,80,47.545113,195,79,47.475106
175,80,47.561755,188,79,47.491877
171,80,47.578615,180,79,47.508429
168,80,47.595092,173,79,47.525084
166,80,47.611757,168,79,47.541899
163,80,47.628735,163,79,47.55843
162,80,47.645082,159,79,47.575071
161,80,47.661742,158,79,47.592027
160,80,47.67859,158,79,47.608376
159,80,47.695083,159,79,47.625072
158,80,47.711757,160,79,47.641815
157,80,47.728769,161,79,47.658393
156,80,47.745077,163,79,47.675047
154,80,47.761775,163,79,47.691842
152,80,47.778806,164,79,47.7084
150,80,47.79507,163,79,47.725101
147,80,47.811734,163,79,47.741883
145,80,47.828675,162,79,47.758394
142,80,47.845059,160,79,47.775114
140,80,47.861727,159,79,47.792035
138,80,47.878704,157,79,47.808396
136,80,47.895056,156,79,47.825084
135,80,47.911726,154,79,47.842062
133,80,47.928738,153,79,47.858406
131,80,47.945094,152,79,47.875103
130,80,47.961726,152,79,47.89185
129,80,47.978795,151,79,47.908417
128,80,47.995092,150,79,47.925207
128,80,48.011724,150,79,47.942098
128,80,48.028826,149,79,47.958444
128,80,48.045076,149,79,47.97507
128,80,48.061748,148,79,47.991933
128,80,48.07867,148,79,48.008373
128,80,48.095056,148,79,48.025105
128,80,48.111728,149,79,48.042059
132,80,48.128718,152,79,48.058398
140,80,48.145085,157,79,48.075063
151,80,48.161723,166,79,48.091995
162,80,48.178873,175,79,48.108414
171,80,48.195104,187,79,48.125084
179,80,48.21176,197,79,48.142008
185,80,48.228715,206,79,48.15838
187,80,48.245103,211,79,48.175037
186,80,48.261716,212,79,48.192059
184,80,48.278721,210,79,48.208384
180,80,48.295059,206,79,48.225092
175,80,48.311747,200,79,48.241861
171,80,48.328775,193,79,48.258403
167,80,48.345049,185,79,48.275209
163,80,48.362128,179,79,48.291694
159,80,48.378424,172,79,48.308381
157,80,48.395068,168,79,48.325294
155,80,48.412066,164,79,48.341699
154,80,48.428382,162,79,48.35864
153,80,48.445402,162,79,48.375047
152,80,48.46171,161,79,48.391703
151,80,48.478436,162,79,48.40863
150,80,48.495494,164,79,48.425037
149,80,48.51173,165,79,48.441721
147,80,48.528377,166,79,48.458678
146,80,48.545426,166,79,48.475062
144,80,48.561713,166,79,48.491746
143,80,48.57836,165,79,48.508659
141,80,48.595391,165,79,48.525066
139,80,48.611741,163,79,48.541752
137,80,48.628373,161,79,48.558593
136,80,48.645357,159,79,48.575026
134,80,48.66174,158,79,48.591721
133,80,48.678377,156,79,48.608669
132,80,48.695261,154,79,48.625076
132,80,48.711715,153,79,48.641708
131,80,48.72841,152,79,48.658586
131,80,48.745307,151,79,48.67506
130,80,48.761732,149,79,48.69172
130,80,48.778396,149,79,48.708483
130,80,48.79548,148,79,48.725025
130,80,48.811741,147,79,48.74172
130,80,48.82838,146,79,48.758598
132,80,48.84529,145,79,48.775026
135,80,48.861731,146,79,48.791718
142,80,48.878385,150,79,48.808645
152,80,48.895296,156,79,48.825038
164,80,48.911753,165,79,48.841728
175,80,48.928383,174,79,48.858618
187,80,48.945303,186,79,48.875025
197,80,48.961756,196,79,48.891688
203,80,48.97839,204,79,48.908629
206,80,48.995342,208,79,48.925028
206,80,49.01172,209,79,48.941701
205,80,49.028396,208,79,48.95859
202,80,49.0453,204,79,48.975039
198,80,49.061683,198,79,48.991714
194,80,49.078436,191,79,49.008631
190,80,49.095479,184,79,49.025036
186,80,49.111705,177,79,49.041696
183,80,49.128397,171,79,49.058733
180,80,49.14538,167,79,49.075042
179,80,49.161716,163,79,49.091761
177,80,49.178393,161,79,49.108572
176,80,49.195337,160,79,49.125058
176,80,49.211708,161,79,49.141705
175,80,49.22837,162,79,49.158605
173,80,49.245624,163,79,49.175056
172,80,49.261735,164,79,49.191699
170,80,49.27837,165,79,49.208701
168,80,49.295487,165,79,49.225037
165,80,49.311731,165,79,49.241717
162,80,49.328366,164,79,49.258699
158,80,49.345455,163,79,49.27504
154,80,49.361709,162,79,49.291722
150,80,49.378406,160,79,49.308518
146,80,49.395368,158,79,49.325024
143,80,49.41171,157,79,49.341713
140,80,49.428371,155,79,49.358544
138,80,49.445353,153,79,49.375026
137,80,49.461719,152,79,49.391773
135,80,49.478429,152,79,49.408521
134,80,49.497315,151,79,49.42507
134,80,49.511744,150,79,49.441706
133,80,49.528485,149,79,49.458744
133,80,49.545381,149,79,49.475017
133,80,49.561741,148,79,49.491672
134,80,49.578387,147,79,49.508654
136,80,49.59537,147,79,49.525023
141,80,49.61174,148,79,49.541697
149,80,49.628375,153,79,49.558499
160,80,49.645285,160,79,49.575026
172,80,49.661719,168,79,49.591708
185,80,49.678374,180,79,49.608561
197,80,49.695379,192,79,49.62504
206,80,49.711691,203,79,49.641678
212,80,49.728382,211,79,49.658581
213,80,49.745461,215,79,49.675033
213,80,49.761693,216,79,49.691679
210,80,49.778375,214,79,49.70859
207,79,49.795237,210,79,49.725031
203,79,49.811703,204,79,49.741696
198,79,49.828364,196,79,49.758584
194,79,49.845352,189,79,49.775035
190,79,49.861708,182,79,49.791686
187,79,49.878361,175,79,49.808388
184,79,49.895489,169,79,49.825039
182,79,49.911694,167,79,49.841713
181,79,49.928361,164,79,49.858542
179,79,49.945375,163,79,49.874995
177,79,49.961706,163,79,49.891714
176,79,49.978383,164,79,49.908531
174,79,49.995498,166,79,49.925021
171,79,50.011703,167,79,49.941693
168,79,50.028359,168,79,49.958559
166,79,50.045408,168,79,49.975008
163,79,50.061696,168,79,49.991671
160,79,50.078359,168,79,50.008415
157,79,50.09542,166,79,50.025018
155,79,50.111734,164,79,50.041692
152,79,50.128345,162,79,50.05851
150,79,50.145325,160,79,50.075013
148,79,50.161711,158,79,50.091716
147,79,50.178378,156,79,50.108632
145,79,50.195565,155,79,50.125046
144,79,50.21176,153,79,50.141741
143,79,50.228368,152,79,50.158596
142,79,50.245447,151,79,50.175016
140,79,50.261669,150,79,50.191692
139,79,50.278394,149,79,50.208565
138,79,50.295534,148,79,50.225004
138,79,50.311718,147,79,50.241684
138,79,50.328388,147,79,50.258675
141,79,50.345412,148,79,50.275027
146,79,50.36178,150,79,50.291697
154,79,50.378475,155,79,50.309039
165,79,50.395279,163,79,50.325026
176,79,50.411715,172,79,50.341713
188,79,50.428419,184,79,50.358433
197,79,50.445199,195,79,50.375226
204,79,50.46171,205,79,50.391712
208,79,50.478363,212,79,50.408671
208,79,50.496302,215,79,50.425143
207,79,50.511694,215,79,50.441694
204,79,50.528355,212,79,50.458521
200,79,50.547612,207,79,50.477516
196,79,50.561808,200,79,50.492
192,79,50.578359,193,79,50.508522
188,79,50.595372,186,79,50.525065
184,79,50.611709,179,79,50.541919
181,79,50.628397,172,79,50.558458
179,79,50.645694,168,79,50.575035
177,79,50.661694,165,79,50.592045
176,79,50.678346,163,79,50.608524
174,79,50.695228,163,79,50.625024
173,79,50.711744,163,79,50.641849
171,79,50.728352,164,79,50.658477
169,79,50.745145,166,79,50.675165
168,79,50.761701,167,79,50.69171
165,79,50.778537,167,79,50.708388
162,79,50.795025,167,79,50.72535
159,79,50.811734,166,79,50.742302
157,79,50.82878,165,79,50.75832
154,79,50.845012,163,79,50.775254
151,79,50.861711,161,79,50.791756
149,79,50.878554,159,79,50.808346
147,79,50.89528,157,79,50.825084
144,79,50.911715,155,79,50.841689
143,79,50.928536,153,79,50.85838
141,79,50.94502,152,79,50.875121
139,79,50.961675,151,79,50.891724
138,79,50.978549,150,79,50.908356
136,79,50.995053,150,79,50.925319
135,79,51.011734,149,79,50.941708
134,79,51.028731,148,79,50.958347
132,79,51.045022,147,79,50.975088
131,79,51.06173,146,79,50.991795
131,79,51.078739,146,79,51.00835
132,79,51.09502,146,79,51.025185
136,79,51.111689,149,79,51.041715
142,79,51.128487,154,79,51.058406
151,79,51.145032,161,79,51.075099
162,79,51.161702,170,79,51.091803
172,79,51.178647,182,79,51.108956
182,79,51.195044,193,79,51.125291
190,79,51.21175,202,79,51.14171
194,79,51.228545,209,79,51.158864
196,79,51.245002,212,79,51.175211
194,79,51.26169,211,79,51.191873
191,79,51.278657,208,79,51.208618
